,Unnamed: 0,x,y,velocity,angle,isTouchBoard
31,31,456.9993647924727,310.0,66.05744104994885,1.2566370614359172,1.0
32,32,275.8986359605285,310.0,87.41424904505459,1.2566370614359172,1.0
33,33,488.2391595709742,310.0,59.98270788139588,1.2566370614359172,1.0
34,34,430.5951958798771,310.0,79.5729408468722,1.2566370614359172,1.0
35,35,484.6422936248629,310.0,75.03273267840369,1.2566370614359172,1.0
36,36,393.3655633949436,310.0,75.87713815428339,1.2566370614359172,0.0
37,37,447.29433974555764,310.0,76.74209398896063,1.2566370614359172,1.0
38,38,212.5225100155161,310.0,100.20094986211306,1.2566370614359172,1.0
39,39,450.80740069664336,310.0,70.29496946760928,1.2566370614359172,1.0
40,40,156.19647976209174,310.0,106.50973269023754,1.2566370614359172,0.0
41,41,256.43666899126947,310.0,92.07621017015153,1.2566370614359172,1.0
42,42,300.08487850432783,310.0,87.4606197286329,1.2566370614359172,1.0
43,43,244.84387592513093,310.0,101.2235187718108,1.2566370614359172,1.0
44,44,320.66818973526694,310.0,88.77453707429838,1.2566370614359172,1.0
45,45,263.08714759098143,310.0,81.95412993011911,1.2566370614359172,0.0
46,46,421.9726797087697,310.0,77.38937149041023,1.2566370614359172,1.0
47,47,264.3284020356836,310.0,87.8699466978928,1.2566370614359172,1.0
48,48,439.4082066979775,310.0,75.18826739533634,1.2566370614359172,1.0
49,49,220.69665628384658,310.0,104.07668463269,1.2566370614359172,1.0
50,50,447.4611002503593,310.0,65.10822481772354,1.2566370614359172,0.0
51,51,408.1223027147463,310.0,74.75045234131674,1.2566370614359172,0.0
52,52,186.48939903211715,310.0,103.81786957982936,1.2566370614359172,1.0
53,53,410.11396841019166,310.0,79.16760966194397,1.2566370614359172,1.0
54,54,458.92712791057687,310.0,62.59524950189873,1.2566370614359172,0.0
55,55,197.2809702809494,310.0,101.34136151197659,1.2566370614359172,1.0
56,56,430.04032807306817,310.0,68.98544306198946,1.2566370614359172,0.0
57,57,58.52960961384098,310.0,108.12807194436847,1.2566370614359172,1.0
58,58,196.58642691401693,310.0,97.48283836993514,1.2566370614359172,0.0
59,59,407.18548280375643,310.0,75.60310346207311,1.2566370614359172,0.0
60,60,503.26638475830873,310.0,63.01044177589603,1.2566370614359172,1.0
61,61,260.8345700373567,310.0,91.9754504887102,1.2566370614359172,1.0
62,62,201.602987505868,310.0,103.17140477445619,1.2566370614359172,1.0
63,63,435.74668725411516,310.0,71.42715308319225,1.2566370614359172,1.0
64,64,421.2484047479765,310.0,80.05462890682641,1.2566370614359172,1.0
65,65,473.41320459396144,310.0,70.56163552105356,1.2566370614359172,1.0
66,66,514.1205361660935,310.0,60.82799276452925,1.2566370614359172,1.0
67,67,434.85058442815614,310.0,65.49716519536584,1.2566370614359172,0.0
68,68,443.15909236501,310.0,72.75577865731114,1.2566370614359172,1.0
69,69,233.5356286175523,310.0,94.85166529125277,1.2566370614359172,1.0
70,70,272.7440707341654,310.0,92.26370640793196,1.2566370614359172,1.0
71,71,446.7933376365771,310.0,72.77533338330527,1.2566370614359172,1.0
72,72,308.05425013830086,310.0,82.58896699884974,1.2566370614359172,1.0
73,73,448.35251537682586,310.0,67.03827385015198,1.2566370614359172,0.0
74,74,440.59937581130873,310.0,77.05107454242695,1.2566370614359172,1.0
75,75,203.38835654262684,310.0,93.26700479025492,1.2566370614359172,0.0
76,76,269.1578186795952,310.0,81.19231187394523,1.2566370614359172,0.0
77,77,466.13161551199585,310.0,68.06407286533653,1.2566370614359172,1.0
78,78,240.73338330418298,310.0,96.1968507313817,1.2566370614359172,1.0
79,79,513.9304898076923,310.0,61.091447313250725,1.2566370614359172,1.0
80,80,187.2856446928827,310.0,97.02642277903195,1.2566370614359172,0.0
81,81,154.9602921346707,310.0,103.92064179465108,1.2566370614359172,0.0
82,82,440.1912883235829,310.0,66.5678034007595,1.2566370614359172,0.0
83,83,507.82905827202467,310.0,60.11383948551971,1.2566370614359172,1.0
84,84,287.16643178241924,310.0,84.71437847872829,1.2566370614359172,1.0
85,85,320.50688077528764,310.0,82.53754860531116,1.2566370614359172,1.0
86,86,209.36219846944283,310.0,97.26600267354452,1.2566370614359172,0.0
87,87,476.33918869293024,310.0,61.750675906627684,1.2566370614359172,1.0
88,88,167.42247771777883,310.0,101.32350019761536,1.2566370614359172,0.0
89,89,253.82264412092727,310.0,96.64720441204716,1.2566370614359172,1.0
90,90,297.21102252023906,310.0,88.35284014777955,1.2566370614359172,1.0
91,91,233.0936180250695,310.0,93.99082346598574,1.2566370614359172,1.0
92,92,412.9790622065631,310.0,76.64979882717105,1.2566370614359172,1.0
93,93,268.814350021404,310.0,81.29234350478406,1.2566370614359172,0.0
94,94,244.0646697074263,310.0,94.63896156219435,1.2566370614359172,1.0
95,95,258.0660188598696,310.0,91.6988501377333,1.2566370614359172,1.0
96,96,216.05020185996398,310.0,97.41709893668232,1.2566370614359172,1.0
97,97,283.843164303767,310.0,84.70521449468228,1.2566370614359172,1.0
98,98,299.8250551976693,310.0,83.48713726390687,1.2566370614359172,1.0
99,99,253.64911922793067,310.0,89.63944899405571,1.2566370614359172,1.0
100,100,227.69181593986409,310.0,91.8494118200344,1.2566370614359172,0.0
101,101,309.23397621569217,310.0,83.8332907104751,1.2566370614359172,1.0
102,102,409.6938518138906,310.0,73.63296257521796,1.2566370614359172,0.0
103,103,444.0180690011905,310.0,67.05270929594322,1.2566370614359172,0.0
104,104,501.38097764162325,310.0,60.538913398546846,1.2566370614359172,1.0
105,105,270.1294150625829,310.0,88.29878648036194,1.2566370614359172,1.0
106,106,143.9424119767116,310.0,105.45550356533232,1.2566370614359172,0.0
107,107,433.4914015860901,310.0,74.86445698725397,1.2566370614359172,1.0
108,108,474.825267989022,310.0,69.55954182817158,1.2566370614359172,1.0
109,109,266.4878862166655,310.0,86.16422510819109,1.2566370614359172,1.0
110,110,223.0202227221481,310.0,90.52150628515571,1.2566370614359172,0.0
111,111,468.1404337856772,310.0,68.33298224363283,1.2566370614359172,1.0
112,112,429.4784684383915,310.0,72.48567815948914,1.2566370614359172,1.0
113,113,181.92022464304264,310.0,104.49188271527231,1.2566370614359172,1.0
114,114,7.710364855929849,310.0,109.0082982266512,1.2566370614359172,1.0
115,115,423.8731415827778,310.0,80.2999135912737,1.2566370614359172,1.0
116,116,291.6358673311475,310.0,85.12755631197116,1.2566370614359172,1.0
117,117,472.9132244967295,310.0,67.14477804847616,1.2566370614359172,1.0
118,118,176.29400901827316,310.0,107.26345671024984,1.2566370614359172,1.0
119,119,278.11717866871464,310.0,81.29561766633128,1.2566370614359172,0.0
120,120,405.52471610929,310.0,75.09072362980838,1.2566370614359172,0.0
121,121,513.6275713271309,310.0,60.52104468010503,1.2566370614359172,1.0
122,122,174.2393516290451,310.0,101.7449408145807,1.2566370614359172,0.0
123,123,273.7728541820088,310.0,84.93505768330905,1.2566370614359172,1.0
124,124,223.87547550363936,310.0,93.40456434888657,1.2566370614359172,0.0
125,125,252.1339577556392,310.0,85.44571286509208,1.2566370614359172,0.0
126,126,400.0526753155737,310.0,78.7105327448982,1.2566370614359172,0.0
127,127,502.7538462198368,310.0,64.97530679413182,1.2566370614359172,1.0
128,128,254.20565892172033,310.0,88.06101038600605,1.2566370614359172,0.0
129,129,259.27913298148206,310.0,83.85063592897363,1.2566370614359172,0.0
130,130,473.0622249218032,310.0,65.04576069311699,1.2566370614359172,1.0
131,131,431.29825635413766,310.0,66.59052084254535,1.2566370614359172,0.0
132,132,202.09018854017802,310.0,96.52401496164619,1.2566370614359172,0.0
133,133,176.64344728842582,310.0,104.74052039308334,1.2566370614359172,1.0
134,134,186.56692074489436,310.0,100.84473818274506,1.2566370614359172,0.0
135,135,221.7691230095298,310.0,96.77102395680927,1.2566370614359172,1.0
136,136,269.61299323144556,310.0,92.38989529747204,1.2566370614359172,1.0
137,137,201.8801526246957,310.0,97.65343475835094,1.2566370614359172,0.0
138,138,489.3576592163262,310.0,61.52185840622741,1.2566370614359172,1.0
139,139,9.012669866574154,310.0,109.10753739781187,1.2566370614359172,1.0
140,140,270.0819068607273,310.0,88.13324819749576,1.2566370614359172,1.0
141,141,409.9294450260916,310.0,74.67996952885952,1.2566370614359172,0.0
142,142,246.81652748029614,310.0,95.27916288042118,1.2566370614359172,1.0
143,143,217.35596992574767,310.0,99.75863823436217,1.2566370614359172,1.0
144,144,269.4402121903334,310.0,92.51040904313828,1.2566370614359172,1.0
145,145,466.2158935381029,310.0,63.60681461501925,1.2566370614359172,1.0
146,146,389.04168770895177,310.0,77.8405176840256,1.2566370614359172,0.0
147,147,214.60627448117077,310.0,99.94707278974914,1.2566370614359172,1.0
148,148,189.752079690055,310.0,107.7067724562234,1.2566370614359172,1.0
149,149,424.9056280235982,310.0,76.30341565221816,1.2566370614359172,1.0
150,150,409.9831294632281,310.0,79.04346194889318,1.2566370614359172,1.0
151,151,413.4667364160052,310.0,74.39966810652004,1.2566370614359172,0.0
152,152,192.8841052761369,310.0,97.11180352852277,1.2566370614359172,0.0
153,153,411.0822588614269,310.0,75.18345155300182,1.2566370614359172,0.0
154,154,228.71755203508653,310.0,95.68739368759566,1.2566370614359172,1.0
155,155,281.38963241101925,310.0,88.37172741301175,1.2566370614359172,1.0
156,156,454.9314398615488,310.0,64.37472813169308,1.2566370614359172,0.0
157,157,271.8673411458122,310.0,81.09603348248815,1.2566370614359172,0.0
158,158,420.1327399298294,310.0,78.96772720703746,1.2566370614359172,1.0
159,159,174.87588648381038,310.0,102.53683139773857,1.2566370614359172,0.0
160,160,424.59936755395677,310.0,69.22541411286029,1.2566370614359172,0.0
161,161,1.0754143531456295,310.0,107.9275630230886,1.2566370614359172,0.0
162,162,199.5414890565892,310.0,94.7520922083206,1.2566370614359172,0.0
163,163,207.20439547366482,310.0,106.43706672223118,1.2566370614359172,1.0
164,164,176.00905097242833,310.0,105.97021967661358,1.2566370614359172,1.0
165,165,18.203652024688896,310.0,110.35744761907304,1.2566370614359172,1.0
166,166,301.92444726710374,310.0,86.19767648227959,1.2566370614359172,1.0
167,167,464.67628572568805,310.0,69.92883167172435,1.2566370614359172,1.0
168,168,51.98655719507863,310.0,109.55717220213545,1.2566370614359172,1.0
169,169,438.69276640557,310.0,76.1713244029638,1.2566370614359172,1.0
170,170,243.43768469780758,310.0,89.96677414202557,1.2566370614359172,0.0
171,171,402.34910346500686,310.0,74.85014531070006,1.2566370614359172,0.0
172,172,161.65700614051718,310.0,102.02299484900593,1.2566370614359172,0.0
173,173,521.3647035948859,310.0,60.233383084623014,1.2566370614359172,1.0
174,174,217.2008623203392,310.0,92.54144630662113,1.2566370614359172,0.0
175,175,180.2395400674292,310.0,97.90138685718736,1.2566370614359172,0.0
176,176,210.26164603592233,310.0,97.76448743499463,1.2566370614359172,1.0
177,177,192.00178306678382,310.0,97.39675640797856,1.2566370614359172,0.0
178,178,214.7869231429277,310.0,103.4593688000455,1.2566370614359172,1.0
179,179,245.90575167935324,310.0,90.77348969279318,1.2566370614359172,1.0
180,180,229.70696536082085,310.0,93.10992122989626,1.2566370614359172,0.0
181,181,445.6856304323077,310.0,77.14069607379587,1.2566370614359172,1.0
182,182,386.1230988383039,310.0,79.82874943315797,1.2566370614359172,0.0
183,183,197.43287388824646,310.0,106.85128955840624,1.2566370614359172,1.0
184,184,20.817010559298435,310.0,111.28101948347816,1.2566370614359172,1.0
185,185,442.42629651979865,310.0,75.9177083222281,1.2566370614359172,1.0
186,186,455.0682026060183,310.0,66.71280557329413,1.2566370614359172,1.0
187,187,252.46224228105447,310.0,83.49646958252869,1.2566370614359172,0.0
188,188,249.07231211194585,310.0,92.93804755974493,1.2566370614359172,1.0
189,189,197.4254886123484,310.0,106.03677810671257,1.2566370614359172,1.0
190,190,411.8988165708888,310.0,76.07959340895344,1.2566370614359172,0.0
191,191,244.08213802299642,310.0,99.26540394323824,1.2566370614359172,1.0
192,192,270.3045924667033,310.0,93.12041987116407,1.2566370614359172,1.0
193,193,460.09289540470877,310.0,68.7137765390805,1.2566370614359172,1.0
194,194,409.7354944650135,310.0,78.1490490346099,1.2566370614359172,1.0
195,195,7.493752353240081,310.0,109.65856604022609,1.2566370614359172,1.0
196,196,182.90002702164276,310.0,107.82063590133706,1.2566370614359172,1.0
197,197,434.77767632158617,310.0,80.83713513776024,1.2566370614359172,1.0
198,198,206.60004489109588,310.0,103.54487603577441,1.2566370614359172,1.0
199,199,195.0965145588264,310.0,95.70447432622662,1.2566370614359172,0.0
200,200,470.63863703700434,310.0,63.39211622247592,1.2566370614359172,1.0
201,201,436.5698093019103,310.0,72.42099483085357,1.2566370614359172,1.0
202,202,410.39286036229163,310.0,71.40635357395264,1.2566370614359172,0.0
203,203,410.5329859656157,310.0,79.53801034349546,1.2566370614359172,1.0
204,204,392.90204817301947,310.0,80.43612722266673,1.2566370614359172,0.0
205,205,238.74015350386884,310.0,96.21233312869094,1.2566370614359172,1.0
206,206,476.617900248901,310.0,68.19497959748975,1.2566370614359172,1.0
207,207,430.6349435484482,310.0,69.10392003039371,1.2566370614359172,0.0
208,208,190.10124300201232,310.0,103.653672882202,1.2566370614359172,1.0
209,209,149.43558763957319,310.0,106.8390936214152,1.2566370614359172,0.0
210,210,400.1555406079077,310.0,72.79762251426699,1.2566370614359172,0.0
211,211,413.0098954789057,310.0,69.92692611579604,1.2566370614359172,0.0
212,212,164.86921295554623,310.0,106.05181014253105,1.2566370614359172,0.0
213,213,487.68749021111717,310.0,67.13099616479992,1.2566370614359172,1.0
214,214,450.0126387224497,310.0,65.11419462184786,1.2566370614359172,0.0
215,215,215.11975828627982,310.0,99.19021478897629,1.2566370614359172,1.0
216,216,204.44366259928185,310.0,98.37091771423151,1.2566370614359172,0.0
217,217,279.44978298574836,310.0,92.4204844627752,1.2566370614359172,1.0
218,218,226.02755898940936,310.0,93.30393951378544,1.2566370614359172,0.0
219,219,20.895684394380165,310.0,109.52150644270915,1.2566370614359172,1.0
220,220,246.24041884204036,310.0,84.45604765100268,1.2566370614359172,0.0
221,221,302.27081611942305,310.0,84.95157308503212,1.2566370614359172,1.0
222,222,289.7286188228973,310.0,93.12076243601608,1.2566370614359172,1.0
223,223,202.91434291946362,310.0,94.06439798586744,1.2566370614359172,0.0
224,224,436.14626283231974,310.0,66.51728287754331,1.2566370614359172,0.0
225,225,248.67013505054797,310.0,86.13999868507538,1.2566370614359172,0.0
226,226,188.1060995891345,310.0,103.09695047196504,1.2566370614359172,1.0
227,227,279.80235030721366,310.0,90.4717250083696,1.2566370614359172,1.0
228,228,263.3227956029661,310.0,81.32076257179372,1.2566370614359172,0.0
229,229,258.20728280216133,310.0,93.2195353792181,1.2566370614359172,1.0
230,230,289.83790544262865,310.0,82.80876472584964,1.2566370614359172,1.0
231,231,497.2422394100776,310.0,63.311763232322356,1.2566370614359172,1.0
232,232,339.63424291684413,310.0,85.60401031238024,1.2566370614359172,1.0
233,233,389.10140118444974,310.0,77.63438569456048,1.2566370614359172,0.0
234,234,317.50465044094955,310.0,81.02482975187104,1.2566370614359172,1.0
235,235,254.38265122386466,310.0,95.83480856084923,1.2566370614359172,1.0
236,236,488.49762888760233,310.0,66.68458048922054,1.2566370614359172,1.0
237,237,312.09992886447134,310.0,81.6357538313505,1.2566370614359172,1.0
238,238,250.59687787083843,310.0,87.28862384370973,1.2566370614359172,0.0
239,239,434.8755641811753,310.0,69.94861660323099,1.2566370614359172,0.0
240,240,298.8873198480402,310.0,92.38772064609613,1.2566370614359172,1.0
241,241,483.2045897145273,310.0,62.255498992972285,1.2566370614359172,1.0
242,242,169.5891457329086,310.0,106.44577670626802,1.2566370614359172,1.0
243,243,466.57463357911126,310.0,69.43087506159921,1.2566370614359172,1.0
244,244,413.79270123726747,310.0,72.06114371303259,1.2566370614359172,0.0
245,245,280.82635028383515,310.0,87.96803580041616,1.2566370614359172,1.0
246,246,198.10764795403455,310.0,103.76968609589056,1.2566370614359172,1.0
247,247,306.27193610077285,310.0,81.81633031575271,1.2566370614359172,1.0
248,248,225.71077595112976,310.0,92.55794834116804,1.2566370614359172,0.0
249,249,209.2698440142802,310.0,93.23808163974672,1.2566370614359172,0.0
250,250,177.96117552100966,310.0,98.59019309046259,1.2566370614359172,0.0
251,251,495.31305769416616,310.0,60.32916415416592,1.2566370614359172,1.0
252,252,259.5861623776346,310.0,82.0762495414552,1.2566370614359172,0.0
253,253,270.75237454987894,310.0,86.8319144465177,1.2566370614359172,1.0
254,254,262.96075457689153,310.0,87.3819927395928,1.2566370614359172,1.0
255,255,456.93123870294716,310.0,68.16880166283302,1.2566370614359172,1.0
256,256,216.66105965312198,310.0,100.40490839562023,1.2566370614359172,1.0
257,257,383.3490468546853,310.0,75.8148108121593,1.2566370614359172,0.0
258,258,307.1130004633488,310.0,83.85531126757367,1.2566370614359172,1.0
259,259,1.4114338216491518,310.0,115.91718760779206,1.2566370614359172,1.0
260,260,9.87500205090185,310.0,110.5778573873434,1.2566370614359172,1.0
261,261,293.10644378722117,310.0,85.64165289752395,1.2566370614359172,1.0
262,262,172.55955143663846,310.0,104.20786291792594,1.2566370614359172,0.0
263,263,201.24409408770873,310.0,105.57409932352891,1.2566370614359172,1.0
264,264,494.2518050020121,310.0,62.64792350002795,1.2566370614359172,1.0
265,265,182.68482467916985,310.0,106.4631529946218,1.2566370614359172,1.0
266,266,471.02565420045096,310.0,61.93558258443731,1.2566370614359172,0.0
267,267,242.0184726520246,310.0,91.10059175057968,1.2566370614359172,1.0
268,268,219.65872005609225,310.0,92.43567493565708,1.2566370614359172,0.0
269,269,222.07236985320054,310.0,89.89681979899366,1.2566370614359172,0.0
270,270,251.5322403737353,310.0,87.37942498651665,1.2566370614359172,0.0
271,271,256.05832518355027,310.0,83.87988116168924,1.2566370614359172,0.0
272,272,329.71818695584017,310.0,87.76929862427299,1.2566370614359172,1.0
273,273,499.6993632694436,310.0,64.62205955907443,1.2566370614359172,1.0
274,274,336.92381524172265,310.0,85.99703872181719,1.2566370614359172,1.0
275,275,285.32966016374723,310.0,90.05729086322441,1.2566370614359172,1.0
276,276,256.31897995395144,310.0,87.0121142825032,1.2566370614359172,0.0
277,277,313.7822096161658,310.0,84.69109138202394,1.2566370614359172,1.0
278,278,454.0925084163916,310.0,71.80076024632497,1.2566370614359172,1.0
279,279,197.5881270528824,310.0,100.56944864404548,1.2566370614359172,1.0
280,280,163.1871170646621,310.0,102.46662055974966,1.2566370614359172,0.0
281,281,284.1674388919046,310.0,95.03443885601942,1.2566370614359172,1.0
282,282,212.4708943891937,310.0,97.21115587068864,1.2566370614359172,1.0
283,283,312.31304753820723,310.0,80.96067375067666,1.2566370614359172,1.0
284,284,160.3500857393584,310.0,102.11687403372494,1.2566370614359172,0.0
285,285,252.51383961170362,310.0,93.98892290928607,1.2566370614359172,1.0
286,286,232.2943233850465,310.0,97.39551499871332,1.2566370614359172,1.0
287,287,251.09201882744685,310.0,96.79438971694051,1.2566370614359172,1.0
288,288,436.53580233152155,310.0,79.27996807364559,1.2566370614359172,1.0
289,289,332.29712614320056,310.0,86.18105115229928,1.2566370614359172,1.0
290,290,486.3320465207945,310.0,74.70457387394453,1.2566370614359172,1.0
291,291,471.63209307547373,310.0,68.70139878828374,1.2566370614359172,1.0
292,292,475.0668072525178,310.0,67.57458223615686,1.2566370614359172,1.0
293,293,216.37098348536625,310.0,97.97241209266821,1.2566370614359172,1.0
294,294,3.7834220255043096,310.0,113.90440199187869,1.2566370614359172,1.0
295,295,486.5871119285502,310.0,61.27998350428365,1.2566370614359172,1.0
296,296,470.36926482233287,310.0,63.13846157988202,1.2566370614359172,1.0
297,297,158.9758078438663,310.0,107.25550791127243,1.2566370614359172,0.0
298,298,20.31371348659298,310.0,110.73828942085152,1.2566370614359172,1.0
299,299,291.91704310917686,310.0,88.14766816448149,1.2566370614359172,1.0
300,300,225.5861271296669,310.0,94.80219045994619,1.2566370614359172,1.0
301,301,256.05879780275797,310.0,85.99842678916265,1.2566370614359172,0.0
302,302,376.18737571860777,310.0,79.14713132715038,1.2566370614359172,0.0
303,303,136.34038523252096,310.0,107.19960625345574,1.2566370614359172,0.0
304,304,266.613735604482,310.0,88.07307585569833,1.2566370614359172,1.0
305,305,273.4567993890046,310.0,88.91185965807335,1.2566370614359172,1.0
306,306,414.4127153359596,310.0,75.27610976718283,1.2566370614359172,0.0
307,307,445.5074555250672,310.0,64.03056930935895,1.2566370614359172,0.0
308,308,431.7799978154491,310.0,74.04754688356283,1.2566370614359172,1.0
309,309,179.7637565616867,310.0,106.70890239470005,1.2566370614359172,1.0
310,310,303.42136635456745,310.0,82.33048272072756,1.2566370614359172,1.0
311,311,413.1100543008597,310.0,71.03021028462081,1.2566370614359172,0.0
312,312,384.5398150683607,310.0,79.21196595597411,1.2566370614359172,0.0
313,313,257.91662234545515,310.0,91.56619471122744,1.2566370614359172,1.0
314,314,225.17157567742382,310.0,101.76586280972431,1.2566370614359172,1.0
315,315,443.99717965780815,310.0,64.53474653676793,1.2566370614359172,0.0
316,316,176.10675440254875,310.0,100.8847220522404,1.2566370614359172,0.0
317,317,272.27599988420616,310.0,82.74329793775554,1.2566370614359172,0.0
318,318,192.7780393792553,310.0,103.80925667370614,1.2566370614359172,1.0
319,319,278.3014479862392,310.0,89.29953908795254,1.2566370614359172,1.0
320,320,8.285843078848124,310.0,110.67549968617551,1.2566370614359172,1.0
321,321,280.6640530835585,310.0,84.27515839089799,1.2566370614359172,1.0
322,322,143.5629426623672,310.0,106.0787537479174,1.2566370614359172,0.0
323,323,331.7836703093193,310.0,86.94825455341551,1.2566370614359172,1.0
324,324,310.6065705773438,310.0,85.74132098709941,1.2566370614359172,1.0
325,325,260.42824708218893,310.0,86.85436017435656,1.2566370614359172,1.0
326,326,228.56153501808924,310.0,97.4489966478051,1.2566370614359172,1.0
327,327,458.2278642728473,310.0,71.69520658078216,1.2566370614359172,1.0
328,328,437.2773585470909,310.0,74.12701103248875,1.2566370614359172,1.0
329,329,474.0271050599461,310.0,70.60519587916102,1.2566370614359172,1.0
330,330,421.9649758658217,310.0,77.24644689978383,1.2566370614359172,1.0
331,331,171.45067368227615,310.0,105.97703536031872,1.2566370614359172,1.0
332,332,262.170649222886,310.0,90.15475976081774,1.2566370614359172,1.0
333,333,229.54469346768482,310.0,101.76158444538088,1.2566370614359172,1.0
334,334,432.4467042649855,310.0,73.34786584037377,1.2566370614359172,1.0
335,335,412.4319106191954,310.0,71.95303519237737,1.2566370614359172,0.0
336,336,200.0642080262337,310.0,100.79752870318757,1.2566370614359172,1.0
337,337,260.4401328168093,310.0,83.47114448739956,1.2566370614359172,0.0
338,338,265.4773271582967,310.0,86.46557929497106,1.2566370614359172,1.0
339,339,255.59235586409184,310.0,90.10644589700321,1.2566370614359172,1.0
340,340,155.57826456435578,310.0,104.4098294582848,1.2566370614359172,0.0
341,341,459.44390757872435,310.0,78.97593335977967,1.2566370614359172,1.0
342,342,227.08821583316708,310.0,90.6950545168499,1.2566370614359172,0.0
343,343,243.3649978319413,310.0,86.9772417359333,1.2566370614359172,0.0
344,344,471.06417285220505,310.0,76.85809956887691,1.2566370614359172,1.0
345,345,264.32004410172846,310.0,81.64880813130857,1.2566370614359172,0.0
346,346,481.490924550601,310.0,60.10597612109522,1.2566370614359172,0.0
347,347,413.8698671191172,310.0,77.76988653227248,1.2566370614359172,1.0
348,348,325.46680816549264,310.0,81.6944142694528,1.2566370614359172,1.0
349,349,217.80082895342,310.0,99.0617490010095,1.2566370614359172,1.0
350,350,197.02319298314617,310.0,98.77223021409195,1.2566370614359172,0.0
351,351,460.367774256776,310.0,71.19800992103437,1.2566370614359172,1.0
352,352,221.83196276605668,310.0,102.90944637649281,1.2566370614359172,1.0
353,353,308.4093737907288,310.0,81.06315518819032,1.2566370614359172,1.0
354,354,303.00320858814234,310.0,82.41329754357923,1.2566370614359172,1.0
355,355,296.9978168313352,310.0,83.9506196246928,1.2566370614359172,1.0
356,356,253.2911094711557,310.0,84.62604715896815,1.2566370614359172,0.0
357,357,470.42452386794633,310.0,71.1497546410931,1.2566370614359172,1.0
358,358,281.77419501019887,310.0,83.38833791590123,1.2566370614359172,1.0
359,359,461.9329034772349,310.0,62.16444494460987,1.2566370614359172,0.0
360,360,304.3604188877272,310.0,81.88289849007937,1.2566370614359172,1.0
361,361,236.8722992665103,310.0,96.86949343986672,1.2566370614359172,1.0
362,362,395.3086920209543,310.0,80.6403862038036,1.2566370614359172,0.0
363,363,455.61020330505755,310.0,74.59882942002815,1.2566370614359172,1.0
364,364,388.95354965095146,310.0,79.07663232359262,1.2566370614359172,0.0
365,365,507.9623060418628,310.0,62.27202493139221,1.2566370614359172,1.0
366,366,258.13260378542725,310.0,95.13935618882402,1.2566370614359172,1.0
367,367,193.0911407313044,310.0,98.33205077608,1.2566370614359172,0.0
368,368,16.699641947476152,310.0,108.07902629610665,1.2566370614359172,1.0
369,369,157.58394970685663,310.0,104.11482540792451,1.2566370614359172,0.0
370,370,256.9712952291383,310.0,88.39674070265627,1.2566370614359172,1.0
371,371,475.8765178040473,310.0,69.79812109846966,1.2566370614359172,1.0
372,372,432.2102617871452,310.0,70.14230795368546,1.2566370614359172,0.0
373,373,228.4793137029626,310.0,94.27466764160759,1.2566370614359172,1.0
374,374,400.22434864879534,310.0,72.95657471745854,1.2566370614359172,0.0
375,375,8.57751765109118,310.0,113.11897603822918,1.2566370614359172,1.0
376,376,202.61235912210387,310.0,94.25626088852309,1.2566370614359172,0.0
